province_code,province,region_en,forecast_year,forecast_month,season,quarter,n_tambon,n_flood,n_flash,share_flood,share_flash,share_atrisk
52,ลำปาง,North,2026,4,Hot,Q2,96,0,0,0.0,0.0,0.0
53,อุตรดิตถ์,North,2026,4,Hot,Q2,67,0,0,0.0,0.0,0.0
54,แพร่,North,2026,4,Hot,Q2,78,0,0,0.0,0.0,0.0
55,น่าน,North,2026,4,Hot,Q2,99,0,0,0.0,0.0,0.0
56,พะเยา,North,2026,4,Hot,Q2,68,0,0,0.0,0.0,0.0
57,เชียงราย,North,2026,4,Hot,Q2,123,0,0,0.0,0.0,0.0
58,แม่ฮ่องสอน,North,2026,4,Hot,Q2,45,0,0,0.0,0.0,0.0
60,นครสวรรค์,Central,2026,4,Hot,Q2,130,0,0,0.0,0.0,0.0
61,อุทัยธานี,Central,2026,4,Hot,Q2,70,0,0,0.0,0.0,0.0
62,กำแพงเพชร,North,2026,4,Hot,Q2,78,0,0,0.0,0.0,0.0
63,ตาก,North,2026,4,Hot,Q2,60,0,0,0.0,0.0,0.0
64,สุโขทัย,North,2026,4,Hot,Q2,86,0,0,0.0,0.0,0.0
65,พิษณุโลก,North,2026,4,Hot,Q2,93,0,0,0.0,0.0,0.0
66,พิจิตร,North,2026,4,Hot,Q2,88,0,0,0.0,0.0,0.0
67,เพชรบูรณ์,North,2026,4,Hot,Q2,116,0,0,0.0,0.0,0.0
70,ราชบุรี,Central,2026,4,Hot,Q2,104,0,0,0.0,0.0,0.0
71,กาญจนบุรี,Central,2026,4,Hot,Q2,96,0,0,0.0,0.0,0.0
72,สุพรรณบุรี,Central,2026,4,Hot,Q2,110,0,0,0.0,0.0,0.0
73,นครปฐม,Central,2026,4,Hot,Q2,106,0,0,0.0,0.0,0.0
74,สมุทรสาคร,Central,2026,4,Hot,Q2,40,0,0,0.0,0.0,0.0
75,สมุทรสงคราม,Central,2026,4,Hot,Q2,36,0,0,0.0,0.0,0.0
76,เพชรบุรี,South,2026,4,Hot,Q2,93,0,0,0.0,0.0,0.0
77,ประจวบคีรีขันธ์,South,2026,4,Hot,Q2,48,0,0,0.0,0.0,0.0
80,นครศรีธรรมราช,South,2026,4,Hot,Q2,169,6,9,0.03550295857988166,0.05325443786982249,0.08875739644970414
81,กระบี่,South,2026,4,Hot,Q2,52,0,0,0.0,0.0,0.0
82,พังงา,South,2026,4,Hot,Q2,48,0,0,0.0,0.0,0.0
83,ภูเก็ต,South,2026,4,Hot,Q2,17,0,0,0.0,0.0,0.0
84,สุราษฎร์ธานี,South,2026,4,Hot,Q2,131,0,3,0.0,0.022900763358778626,0.022900763358778626
85,ระนอง,South,2026,4,Hot,Q2,30,0,0,0.0,0.0,0.0
86,ชุมพร,South,2026,4,Hot,Q2,71,0,0,0.0,0.0,0.0
90,สงขลา,South,2026,4,Hot,Q2,127,0,0,0.0,0.0,0.0
91,สตูล,South,2026,4,Hot,Q2,36,0,0,0.0,0.0,0.0
92,ตรัง,South,2026,4,Hot,Q2,87,0,0,0.0,0.0,0.0
93,พัทลุง,South,2026,4,Hot,Q2,65,0,0,0.0,0.0,0.0
94,ปัตตานี,South,2026,4,Hot,Q2,115,0,0,0.0,0.0,0.0
95,ยะลา,South,2026,4,Hot,Q2,58,0,0,0.0,0.0,0.0
96,นราธิวาส,South,2026,4,Hot,Q2,77,0,0,0.0,0.0,0.0
10,กรุงเทพมหานคร,Central,2026,5,Hot,Q2,160,0,0,0.0,0.0,0.0
11,สมุทรปราการ,Central,2026,5,Hot,Q2,50,0,0,0.0,0.0,0.0
12,นนทบุรี,Central,2026,5,Hot,Q2,52,0,0,0.0,0.0,0.0
13,ปทุมธานี,Central,2026,5,Hot,Q2,60,0,0,0.0,0.0,0.0
14,พระนครศรีอยุธยา,Central,2026,5,Hot,Q2,209,0,0,0.0,0.0,0.0
15,อ่างทอง,Central,2026,5,Hot,Q2,73,0,0,0.0,0.0,0.0
16,ลพบุรี,Central,2026,5,Hot,Q2,121,0,0,0.0,0.0,0.0
17,สิงห์บุรี,Central,2026,5,Hot,Q2,43,0,0,0.0,0.0,0.0
18,ชัยนาท,Central,2026,5,Hot,Q2,53,0,0,0.0,0.0,0.0
19,สระบุรี,Central,2026,5,Hot,Q2,109,0,0,0.0,0.0,0.0
20,ชลบุรี,East,2026,5,Hot,Q2,93,0,0,0.0,0.0,0.0
21,ระยอง,East,2026,5,Hot,Q2,56,0,0,0.0,0.0,0.0
22,จันทบุรี,East,2026,5,Hot,Q2,76,0,0,0.0,0.0,0.0
23,ตราด,East,2026,5,Hot,Q2,37,1,0,0.02702702702702703,0.0,0.02702702702702703
24,ฉะเชิงเทรา,East,2026,5,Hot,Q2,93,0,0,0.0,0.0,0.0
25,ปราจีนบุรี,East,2026,5,Hot,Q2,64,0,0,0.0,0.0,0.0
26,นครนายก,East,2026,5,Hot,Q2,41,0,0,0.0,0.0,0.0
27,สระแก้ว,East,2026,5,Hot,Q2,59,0,0,0.0,0.0,0.0
30,นครราชสีมา,Northeast,2026,5,Hot,Q2,285,0,0,0.0,0.0,0.0
31,บุรีรัมย์,Northeast,2026,5,Hot,Q2,189,0,0,0.0,0.0,0.0
32,สุรินทร์,Northeast,2026,5,Hot,Q2,159,1,0,0.006289308176100629,0.0,0.006289308176100629
33,ศรีสะเกษ,Northeast,2026,5,Hot,Q2,205,0,0,0.0,0.0,0.0
34,อุบลราชธานี,Northeast,2026,5,Hot,Q2,218,0,0,0.0,0.0,0.0
35,ยโสธร,Northeast,2026,5,Hot,Q2,79,0,0,0.0,0.0,0.0
36,ชัยภูมิ,Northeast,2026,5,Hot,Q2,124,1,1,0.008064516129032258,0.008064516129032258,0.016129032258064516
37,อำนาจเจริญ,Northeast,2026,5,Hot,Q2,56,0,0,0.0,0.0,0.0
38,บึงกาฬ,Northeast,2026,5,Hot,Q2,53,0,0,0.0,0.0,0.0
39,หนองบัวลำภู,Northeast,2026,5,Hot,Q2,59,0,0,0.0,0.0,0.0
40,ขอนแก่น,Northeast,2026,5,Hot,Q2,200,6,0,0.03,0.0,0.03
41,อุดรธานี,Northeast,2026,5,Hot,Q2,155,0,0,0.0,0.0,0.0
42,เลย,Northeast,2026,5,Hot,Q2,90,2,1,0.022222222222222223,0.011111111111111112,0.03333333333333333
43,หนองคาย,Northeast,2026,5,Hot,Q2,62,0,0,0.0,0.0,0.0
44,มหาสารคาม,Northeast,2026,5,Hot,Q2,133,0,0,0.0,0.0,0.0
45,ร้อยเอ็ด,Northeast,2026,5,Hot,Q2,193,4,0,0.02072538860103627,0.0,0.02072538860103627
46,กาฬสินธุ์,Northeast,2026,5,Hot,Q2,135,0,1,0.0,0.007407407407407408,0.007407407407407408
47,สกลนคร,Northeast,2026,5,Hot,Q2,125,0,0,0.0,0.0,0.0
48,นครพนม,Northeast,2026,5,Hot,Q2,98,0,0,0.0,0.0,0.0
49,มุกดาหาร,Northeast,2026,5,Hot,Q2,53,0,0,0.0,0.0,0.0
50,เชียงใหม่,North,2026,5,Hot,Q2,204,0,8,0.0,0.0392156862745098,0.0392156862745098
51,ลำพูน,North,2026,5,Hot,Q2,51,0,0,0.0,0.0,0.0
52,ลำปาง,North,2026,5,Hot,Q2,96,0,1,0.0,0.010416666666666666,0.010416666666666666
53,อุตรดิตถ์,North,2026,5,Hot,Q2,67,5,3,0.07462686567164178,0.04477611940298507,0.11940298507462686
54,แพร่,North,2026,5,Hot,Q2,78,8,9,0.10256410256410256,0.11538461538461539,0.21794871794871795
55,น่าน,North,2026,5,Hot,Q2,99,0,5,0.0,0.050505050505050504,0.050505050505050504
56,พะเยา,North,2026,5,Hot,Q2,68,1,2,0.014705882352941176,0.029411764705882353,0.04411764705882353
57,เชียงราย,North,2026,5,Hot,Q2,123,6,18,0.04878048780487805,0.14634146341463414,0.1951219512195122
58,แม่ฮ่องสอน,North,2026,5,Hot,Q2,45,0,5,0.0,0.1111111111111111,0.1111111111111111
60,นครสวรรค์,Central,2026,5,Hot,Q2,130,0,0,0.0,0.0,0.0
61,อุทัยธานี,Central,2026,5,Hot,Q2,70,0,0,0.0,0.0,0.0
62,กำแพงเพชร,North,2026,5,Hot,Q2,78,1,0,0.01282051282051282,0.0,0.01282051282051282
63,ตาก,North,2026,5,Hot,Q2,60,0,1,0.0,0.016666666666666666,0.016666666666666666
64,สุโขทัย,North,2026,5,Hot,Q2,86,5,0,0.05813953488372093,0.0,0.05813953488372093
65,พิษณุโลก,North,2026,5,Hot,Q2,93,0,0,0.0,0.0,0.0
66,พิจิตร,North,2026,5,Hot,Q2,88,0,0,0.0,0.0,0.0
67,เพชรบูรณ์,North,2026,5,Hot,Q2,116,0,0,0.0,0.0,0.0
70,ราชบุรี,Central,2026,5,Hot,Q2,104,0,0,0.0,0.0,0.0
71,กาญจนบุรี,Central,2026,5,Hot,Q2,96,0,1,0.0,0.010416666666666666,0.010416666666666666
72,สุพรรณบุรี,Central,2026,5,Hot,Q2,110,0,0,0.0,0.0,0.0
73,นครปฐม,Central,2026,5,Hot,Q2,106,0,0,0.0,0.0,0.0
74,สมุทรสาคร,Central,2026,5,Hot,Q2,40,0,0,0.0,0.0,0.0
75,สมุทรสงคราม,Central,2026,5,Hot,Q2,36,0,0,0.0,0.0,0.0
76,เพชรบุรี,South,2026,5,Hot,Q2,93,0,0,0.0,0.0,0.0
77,ประจวบคีรีขันธ์,South,2026,5,Hot,Q2,48,0,0,0.0,0.0,0.0
80,นครศรีธรรมราช,South,2026,5,Hot,Q2,169,0,0,0.0,0.0,0.0
81,กระบี่,South,2026,5,Hot,Q2,52,0,0,0.0,0.0,0.0
82,พังงา,South,2026,5,Hot,Q2,48,0,5,0.0,0.10416666666666667,0.10416666666666667
83,ภูเก็ต,South,2026,5,Hot,Q2,17,2,1,0.11764705882352941,0.058823529411764705,0.17647058823529413
84,สุราษฎร์ธานี,South,2026,5,Hot,Q2,131,0,2,0.0,0.015267175572519083,0.015267175572519083
85,ระนอง,South,2026,5,Hot,Q2,30,0,0,0.0,0.0,0.0
86,ชุมพร,South,2026,5,Hot,Q2,71,0,0,0.0,0.0,0.0
90,สงขลา,South,2026,5,Hot,Q2,127,1,1,0.007874015748031496,0.007874015748031496,0.015748031496062992
91,สตูล,South,2026,5,Hot,Q2,36,0,0,0.0,0.0,0.0
92,ตรัง,South,2026,5,Hot,Q2,87,0,0,0.0,0.0,0.0
93,พัทลุง,South,2026,5,Hot,Q2,65,0,0,0.0,0.0,0.0
94,ปัตตานี,South,2026,5,Hot,Q2,115,0,0,0.0,0.0,0.0
95,ยะลา,South,2026,5,Hot,Q2,58,0,0,0.0,0.0,0.0
96,นราธิวาส,South,2026,5,Hot,Q2,77,0,0,0.0,0.0,0.0
10,กรุงเทพมหานคร,Central,2026,6,Rainy/Monsoon,Q2,160,0,0,0.0,0.0,0.0
11,สมุทรปราการ,Central,2026,6,Rainy/Monsoon,Q2,50,0,0,0.0,0.0,0.0
12,นนทบุรี,Central,2026,6,Rainy/Monsoon,Q2,52,0,0,0.0,0.0,0.0
13,ปทุมธานี,Central,2026,6,Rainy/Monsoon,Q2,60,0,0,0.0,0.0,0.0
14,พระนครศรีอยุธยา,Central,2026,6,Rainy/Monsoon,Q2,209,0,0,0.0,0.0,0.0
15,อ่างทอง,Central,2026,6,Rainy/Monsoon,Q2,73,0,0,0.0,0.0,0.0
16,ลพบุรี,Central,2026,6,Rainy/Monsoon,Q2,121,0,0,0.0,0.0,0.0
17,สิงห์บุรี,Central,2026,6,Rainy/Monsoon,Q2,43,0,0,0.0,0.0,0.0
18,ชัยนาท,Central,2026,6,Rainy/Monsoon,Q2,53,0,0,0.0,0.0,0.0
19,สระบุรี,Central,2026,6,Rainy/Monsoon,Q2,109,0,1,0.0,0.009174311926605505,0.009174311926605505
20,ชลบุรี,East,2026,6,Rainy/Monsoon,Q2,93,0,0,0.0,0.0,0.0
21,ระยอง,East,2026,6,Rainy/Monsoon,Q2,56,0,0,0.0,0.0,0.0
22,จันทบุรี,East,2026,6,Rainy/Monsoon,Q2,76,0,0,0.0,0.0,0.0
23,ตราด,East,2026,6,Rainy/Monsoon,Q2,37,0,0,0.0,0.0,0.0
24,ฉะเชิงเทรา,East,2026,6,Rainy/Monsoon,Q2,93,0,0,0.0,0.0,0.0
25,ปราจีนบุรี,East,2026,6,Rainy/Monsoon,Q2,64,0,0,0.0,0.0,0.0
26,นครนายก,East,2026,6,Rainy/Monsoon,Q2,41,0,0,0.0,0.0,0.0
27,สระแก้ว,East,2026,6,Rainy/Monsoon,Q2,59,0,0,0.0,0.0,0.0
30,นครราชสีมา,Northeast,2026,6,Rainy/Monsoon,Q2,285,0,0,0.0,0.0,0.0
31,บุรีรัมย์,Northeast,2026,6,Rainy/Monsoon,Q2,189,0,0,0.0,0.0,0.0
32,สุรินทร์,Northeast,2026,6,Rainy/Monsoon,Q2,159,0,0,0.0,0.0,0.0
33,ศรีสะเกษ,Northeast,2026,6,Rainy/Monsoon,Q2,205,0,0,0.0,0.0,0.0
34,อุบลราชธานี,Northeast,2026,6,Rainy/Monsoon,Q2,218,0,0,0.0,0.0,0.0
35,ยโสธร,Northeast,2026,6,Rainy/Monsoon,Q2,79,0,0,0.0,0.0,0.0
36,ชัยภูมิ,Northeast,2026,6,Rainy/Monsoon,Q2,124,0,0,0.0,0.0,0.0
37,อำนาจเจริญ,Northeast,2026,6,Rainy/Monsoon,Q2,56,0,0,0.0,0.0,0.0
38,บึงกาฬ,Northeast,2026,6,Rainy/Monsoon,Q2,53,3,0,0.05660377358490566,0.0,0.05660377358490566
39,หนองบัวลำภู,Northeast,2026,6,Rainy/Monsoon,Q2,59,5,0,0.0847457627118644,0.0,0.0847457627118644
40,ขอนแก่น,Northeast,2026,6,Rainy/Monsoon,Q2,200,0,0,0.0,0.0,0.0
41,อุดรธานี,Northeast,2026,6,Rainy/Monsoon,Q2,155,0,0,0.0,0.0,0.0
42,เลย,Northeast,2026,6,Rainy/Monsoon,Q2,90,1,0,0.011111111111111112,0.0,0.011111111111111112
43,หนองคาย,Northeast,2026,6,Rainy/Monsoon,Q2,62,0,0,0.0,0.0,0.0
44,มหาสารคาม,Northeast,2026,6,Rainy/Monsoon,Q2,133,0,0,0.0,0.0,0.0
45,ร้อยเอ็ด,Northeast,2026,6,Rainy/Monsoon,Q2,193,0,0,0.0,0.0,0.0
46,กาฬสินธุ์,Northeast,2026,6,Rainy/Monsoon,Q2,135,0,0,0.0,0.0,0.0
47,สกลนคร,Northeast,2026,6,Rainy/Monsoon,Q2,125,0,0,0.0,0.0,0.0
48,นครพนม,Northeast,2026,6,Rainy/Monsoon,Q2,98,0,0,0.0,0.0,0.0
49,มุกดาหาร,Northeast,2026,6,Rainy/Monsoon,Q2,53,0,0,0.0,0.0,0.0
50,เชียงใหม่,North,2026,6,Rainy/Monsoon,Q2,204,19,34,0.09313725490196079,0.16666666666666666,0.25980392156862747
51,ลำพูน,North,2026,6,Rainy/Monsoon,Q2,51,16,7,0.3137254901960784,0.13725490196078433,0.45098039215686275
52,ลำปาง,North,2026,6,Rainy/Monsoon,Q2,96,3,12,0.03125,0.125,0.15625
53,อุตรดิตถ์,North,2026,6,Rainy/Monsoon,Q2,67,0,3,0.0,0.04477611940298507,0.04477611940298507
54,แพร่,North,2026,6,Rainy/Monsoon,Q2,78,0,0,0.0,0.0,0.0
55,น่าน,North,2026,6,Rainy/Monsoon,Q2,99,13,26,0.13131313131313133,0.26262626262626265,0.3939393939393939
56,พะเยา,North,2026,6,Rainy/Monsoon,Q2,68,5,21,0.07352941176470588,0.3088235294117647,0.38235294117647056
57,เชียงราย,North,2026,6,Rainy/Monsoon,Q2,123,0,0,0.0,0.0,0.0
58,แม่ฮ่องสอน,North,2026,6,Rainy/Monsoon,Q2,45,0,18,0.0,0.4,0.4
60,นครสวรรค์,Central,2026,6,Rainy/Monsoon,Q2,130,0,0,0.0,0.0,0.0
61,อุทัยธานี,Central,2026,6,Rainy/Monsoon,Q2,70,0,0,0.0,0.0,0.0
62,กำแพงเพชร,North,2026,6,Rainy/Monsoon,Q2,78,0,1,0.0,0.01282051282051282,0.01282051282051282
63,ตาก,North,2026,6,Rainy/Monsoon,Q2,60,7,28,0.11666666666666667,0.4666666666666667,0.5833333333333334
64,สุโขทัย,North,2026,6,Rainy/Monsoon,Q2,86,0,0,0.0,0.0,0.0
65,พิษณุโลก,North,2026,6,Rainy/Monsoon,Q2,93,0,0,0.0,0.0,0.0
66,พิจิตร,North,2026,6,Rainy/Monsoon,Q2,88,0,0,0.0,0.0,0.0
67,เพชรบูรณ์,North,2026,6,Rainy/Monsoon,Q2,116,0,0,0.0,0.0,0.0
70,ราชบุรี,Central,2026,6,Rainy/Monsoon,Q2,104,0,0,0.0,0.0,0.0
71,กาญจนบุรี,Central,2026,6,Rainy/Monsoon,Q2,96,0,0,0.0,0.0,0.0
72,สุพรรณบุรี,Central,2026,6,Rainy/Monsoon,Q2,110,0,0,0.0,0.0,0.0
73,นครปฐม,Central,2026,6,Rainy/Monsoon,Q2,106,0,0,0.0,0.0,0.0
74,สมุทรสาคร,Central,2026,6,Rainy/Monsoon,Q2,40,0,0,0.0,0.0,0.0
75,สมุทรสงคราม,Central,2026,6,Rainy/Monsoon,Q2,36,0,0,0.0,0.0,0.0
76,เพชรบุรี,South,2026,6,Rainy/Monsoon,Q2,93,0,0,0.0,0.0,0.0
77,ประจวบคีรีขันธ์,South,2026,6,Rainy/Monsoon,Q2,48,0,0,0.0,0.0,0.0
80,นครศรีธรรมราช,South,2026,6,Rainy/Monsoon,Q2,169,0,0,0.0,0.0,0.0
81,กระบี่,South,2026,6,Rainy/Monsoon,Q2,52,8,0,0.15384615384615385,0.0,0.15384615384615385
82,พังงา,South,2026,6,Rainy/Monsoon,Q2,48,1,13,0.020833333333333332,0.2708333333333333,0.2916666666666667
83,ภูเก็ต,South,2026,6,Rainy/Monsoon,Q2,17,4,4,0.23529411764705882,0.23529411764705882,0.47058823529411764
84,สุราษฎร์ธานี,South,2026,6,Rainy/Monsoon,Q2,131,0,0,0.0,0.0,0.0
85,ระนอง,South,2026,6,Rainy/Monsoon,Q2,30,1,3,0.03333333333333333,0.1,0.13333333333333333
86,ชุมพร,South,2026,6,Rainy/Monsoon,Q2,71,0,2,0.0,0.028169014084507043,0.028169014084507043
90,สงขลา,South,2026,6,Rainy/Monsoon,Q2,127,0,0,0.0,0.0,0.0
91,สตูล,South,2026,6,Rainy/Monsoon,Q2,36,1,0,0.027777777777777776,0.0,0.027777777777777776
92,ตรัง,South,2026,6,Rainy/Monsoon,Q2,87,3,0,0.034482758620689655,0.0,0.034482758620689655
93,พัทลุง,South,2026,6,Rainy/Monsoon,Q2,65,0,0,0.0,0.0,0.0
94,ปัตตานี,South,2026,6,Rainy/Monsoon,Q2,115,0,0,0.0,0.0,0.0
95,ยะลา,South,2026,6,Rainy/Monsoon,Q2,58,0,0,0.0,0.0,0.0
96,นราธิวาส,South,2026,6,Rainy/Monsoon,Q2,77,0,0,0.0,0.0,0.0
10,กรุงเทพมหานคร,Central,2026,7,Rainy/Monsoon,Q3,160,0,0,0.0,0.0,0.0
11,สมุทรปราการ,Central,2026,7,Rainy/Monsoon,Q3,50,0,0,0.0,0.0,0.0
12,นนทบุรี,Central,2026,7,Rainy/Monsoon,Q3,52,0,0,0.0,0.0,0.0
13,ปทุมธานี,Central,2026,7,Rainy/Monsoon,Q3,60,0,0,0.0,0.0,0.0
14,พระนครศรีอยุธยา,Central,2026,7,Rainy/Monsoon,Q3,209,0,0,0.0,0.0,0.0
15,อ่างทอง,Central,2026,7,Rainy/Monsoon,Q3,73,0,0,0.0,0.0,0.0
16,ลพบุรี,Central,2026,7,Rainy/Monsoon,Q3,121,0,0,0.0,0.0,0.0
17,สิงห์บุรี,Central,2026,7,Rainy/Monsoon,Q3,43,0,0,0.0,0.0,0.0
18,ชัยนาท,Central,2026,7,Rainy/Monsoon,Q3,53,0,0,0.0,0.0,0.0
19,สระบุรี,Central,2026,7,Rainy/Monsoon,Q3,109,1,0,0.009174311926605505,0.0,0.009174311926605505
20,ชลบุรี,East,2026,7,Rainy/Monsoon,Q3,93,0,0,0.0,0.0,0.0
21,ระยอง,East,2026,7,Rainy/Monsoon,Q3,56,0,0,0.0,0.0,0.0
22,จันทบุรี,East,2026,7,Rainy/Monsoon,Q3,76,0,0,0.0,0.0,0.0
23,ตราด,East,2026,7,Rainy/Monsoon,Q3,37,11,7,0.2972972972972973,0.1891891891891892,0.4864864864864865
24,ฉะเชิงเทรา,East,2026,7,Rainy/Monsoon,Q3,93,0,0,0.0,0.0,0.0
25,ปราจีนบุรี,East,2026,7,Rainy/Monsoon,Q3,64,0,0,0.0,0.0,0.0
26,นครนายก,East,2026,7,Rainy/Monsoon,Q3,41,0,0,0.0,0.0,0.0
27,สระแก้ว,East,2026,7,Rainy/Monsoon,Q3,59,0,0,0.0,0.0,0.0
30,นครราชสีมา,Northeast,2026,7,Rainy/Monsoon,Q3,285,0,3,0.0,0.010526315789473684,0.010526315789473684
31,บุรีรัมย์,Northeast,2026,7,Rainy/Monsoon,Q3,189,0,0,0.0,0.0,0.0
32,สุรินทร์,Northeast,2026,7,Rainy/Monsoon,Q3,159,8,0,0.050314465408805034,0.0,0.050314465408805034
33,ศรีสะเกษ,Northeast,2026,7,Rainy/Monsoon,Q3,205,115,6,0.5609756097560976,0.02926829268292683,0.5902439024390244
34,อุบลราชธานี,Northeast,2026,7,Rainy/Monsoon,Q3,218,66,2,0.30275229357798167,0.009174311926605505,0.3119266055045872
35,ยโสธร,Northeast,2026,7,Rainy/Monsoon,Q3,79,0,0,0.0,0.0,0.0
36,ชัยภูมิ,Northeast,2026,7,Rainy/Monsoon,Q3,124,0,0,0.0,0.0,0.0
37,อำนาจเจริญ,Northeast,2026,7,Rainy/Monsoon,Q3,56,4,0,0.07142857142857142,0.0,0.07142857142857142
38,บึงกาฬ,Northeast,2026,7,Rainy/Monsoon,Q3,53,43,2,0.8113207547169812,0.03773584905660377,0.8490566037735849
39,หนองบัวลำภู,Northeast,2026,7,Rainy/Monsoon,Q3,59,0,0,0.0,0.0,0.0
40,ขอนแก่น,Northeast,2026,7,Rainy/Monsoon,Q3,200,0,0,0.0,0.0,0.0
41,อุดรธานี,Northeast,2026,7,Rainy/Monsoon,Q3,155,5,0,0.03225806451612903,0.0,0.03225806451612903
42,เลย,Northeast,2026,7,Rainy/Monsoon,Q3,90,0,0,0.0,0.0,0.0
43,หนองคาย,Northeast,2026,7,Rainy/Monsoon,Q3,62,9,0,0.14516129032258066,0.0,0.14516129032258066
44,มหาสารคาม,Northeast,2026,7,Rainy/Monsoon,Q3,133,0,0,0.0,0.0,0.0
45,ร้อยเอ็ด,Northeast,2026,7,Rainy/Monsoon,Q3,193,0,0,0.0,0.0,0.0
46,กาฬสินธุ์,Northeast,2026,7,Rainy/Monsoon,Q3,135,0,1,0.0,0.007407407407407408,0.007407407407407408
47,สกลนคร,Northeast,2026,7,Rainy/Monsoon,Q3,125,65,0,0.52,0.0,0.52
48,นครพนม,Northeast,2026,7,Rainy/Monsoon,Q3,98,51,0,0.5204081632653061,0.0,0.5204081632653061
49,มุกดาหาร,Northeast,2026,7,Rainy/Monsoon,Q3,53,13,0,0.24528301886792453,0.0,0.24528301886792453
50,เชียงใหม่,North,2026,7,Rainy/Monsoon,Q3,204,0,7,0.0,0.03431372549019608,0.03431372549019608
51,ลำพูน,North,2026,7,Rainy/Monsoon,Q3,51,0,0,0.0,0.0,0.0
52,ลำปาง,North,2026,7,Rainy/Monsoon,Q3,96,0,0,0.0,0.0,0.0
53,อุตรดิตถ์,North,2026,7,Rainy/Monsoon,Q3,67,0,0,0.0,0.0,0.0
54,แพร่,North,2026,7,Rainy/Monsoon,Q3,78,0,0,0.0,0.0,0.0
55,น่าน,North,2026,7,Rainy/Monsoon,Q3,99,0,13,0.0,0.13131313131313133,0.13131313131313133
56,พะเยา,North,2026,7,Rainy/Monsoon,Q3,68,0,1,0.0,0.014705882352941176,0.014705882352941176
57,เชียงราย,North,2026,7,Rainy/Monsoon,Q3,123,3,31,0.024390243902439025,0.25203252032520324,0.2764227642276423
58,แม่ฮ่องสอน,North,2026,7,Rainy/Monsoon,Q3,45,0,10,0.0,0.2222222222222222,0.2222222222222222
60,นครสวรรค์,Central,2026,7,Rainy/Monsoon,Q3,130,0,0,0.0,0.0,0.0
61,อุทัยธานี,Central,2026,7,Rainy/Monsoon,Q3,70,0,0,0.0,0.0,0.0
62,กำแพงเพชร,North,2026,7,Rainy/Monsoon,Q3,78,0,0,0.0,0.0,0.0
63,ตาก,North,2026,7,Rainy/Monsoon,Q3,60,5,23,0.08333333333333333,0.38333333333333336,0.4666666666666667
64,สุโขทัย,North,2026,7,Rainy/Monsoon,Q3,86,0,0,0.0,0.0,0.0
65,พิษณุโลก,North,2026,7,Rainy/Monsoon,Q3,93,2,4,0.021505376344086023,0.043010752688172046,0.06451612903225806
66,พิจิตร,North,2026,7,Rainy/Monsoon,Q3,88,0,0,0.0,0.0,0.0
67,เพชรบูรณ์,North,2026,7,Rainy/Monsoon,Q3,116,0,0,0.0,0.0,0.0
70,ราชบุรี,Central,2026,7,Rainy/Monsoon,Q3,104,0,0,0.0,0.0,0.0
71,กาญจนบุรี,Central,2026,7,Rainy/Monsoon,Q3,96,0,6,0.0,0.0625,0.0625
72,สุพรรณบุรี,Central,2026,7,Rainy/Monsoon,Q3,110,0,0,0.0,0.0,0.0
73,นครปฐม,Central,2026,7,Rainy/Monsoon,Q3,106,0,0,0.0,0.0,0.0
74,สมุทรสาคร,Central,2026,7,Rainy/Monsoon,Q3,40,0,0,0.0,0.0,0.0
75,สมุทรสงคราม,Central,2026,7,Rainy/Monsoon,Q3,36,0,0,0.0,0.0,0.0
76,เพชรบุรี,South,2026,7,Rainy/Monsoon,Q3,93,0,0,0.0,0.0,0.0
77,ประจวบคีรีขันธ์,South,2026,7,Rainy/Monsoon,Q3,48,0,0,0.0,0.0,0.0
80,นครศรีธรรมราช,South,2026,7,Rainy/Monsoon,Q3,169,0,0,0.0,0.0,0.0
81,กระบี่,South,2026,7,Rainy/Monsoon,Q3,52,0,0,0.0,0.0,0.0
82,พังงา,South,2026,7,Rainy/Monsoon,Q3,48,0,2,0.0,0.041666666666666664,0.041666666666666664
83,ภูเก็ต,South,2026,7,Rainy/Monsoon,Q3,17,0,0,0.0,0.0,0.0
84,สุราษฎร์ธานี,South,2026,7,Rainy/Monsoon,Q3,131,0,0,0.0,0.0,0.0
85,ระนอง,South,2026,7,Rainy/Monsoon,Q3,30,1,13,0.03333333333333333,0.43333333333333335,0.4666666666666667
86,ชุมพร,South,2026,7,Rainy/Monsoon,Q3,71,7,12,0.09859154929577464,0.16901408450704225,0.2676056338028169
90,สงขลา,South,2026,7,Rainy/Monsoon,Q3,127,0,0,0.0,0.0,0.0
91,สตูล,South,2026,7,Rainy/Monsoon,Q3,36,0,0,0.0,0.0,0.0
92,ตรัง,South,2026,7,Rainy/Monsoon,Q3,87,0,0,0.0,0.0,0.0
93,พัทลุง,South,2026,7,Rainy/Monsoon,Q3,65,0,0,0.0,0.0,0.0
94,ปัตตานี,South,2026,7,Rainy/Monsoon,Q3,115,0,0,0.0,0.0,0.0
95,ยะลา,South,2026,7,Rainy/Monsoon,Q3,58,0,0,0.0,0.0,0.0
96,นราธิวาส,South,2026,7,Rainy/Monsoon,Q3,77,0,0,0.0,0.0,0.0
10,กรุงเทพมหานคร,Central,2026,8,Rainy/Monsoon,Q3,160,0,0,0.0,0.0,0.0
11,สมุทรปราการ,Central,2026,8,Rainy/Monsoon,Q3,50,0,0,0.0,0.0,0.0
12,นนทบุรี,Central,2026,8,Rainy/Monsoon,Q3,52,0,0,0.0,0.0,0.0
