year,province,district,events,affected_people,affected_households,housing_units,agriculture_rai,deaths
2022,กาญจนบุรี,ศรีสวัสดิ์,1,320,20,0,0.0,0
2022,กาญจนบุรี,สังขละบุรี,1,0,0,6,0.0,0
2022,กาญจนบุรี,ห้วยกระเจา,2,390,130,0,485.0,0
2022,กาญจนบุรี,เมืองกาญจนบุรี,4,345,156,0,450.0,0
2022,กาญจนบุรี,เลาขวัญ,3,4350,1475,0,0.0,0
2022,กาญจนบุรี,ไทรโยค,1,0,0,0,0.0,0
2022,กาฬสินธุ์,กมลาไสย,8,1205,1205,0,7971.0,0
2022,กาฬสินธุ์,กุฉินารายณ์,5,12855,4521,8,2013.0,0
2022,กาฬสินธุ์,คำม่วง,1,0,0,0,0.0,0
2022,กาฬสินธุ์,ฆ้องชัย,11,806,1344,1,9192.0,0
2022,กาฬสินธุ์,ดอนจาน,1,90,30,0,0.0,0
2022,กาฬสินธุ์,ท่าคันโท,4,41,17,4,43.0,0
2022,กาฬสินธุ์,นาคู,2,227,227,0,846.0,0
2022,กาฬสินธุ์,นามน,8,879,545,2,14.0,0
2022,กาฬสินธุ์,ยางตลาด,2,355,355,0,1627.0,0
2022,กาฬสินธุ์,ร่องคำ,5,0,0,0,5930.0,0
2022,กาฬสินธุ์,สมเด็จ,2,105,27,0,75.0,0
2022,กาฬสินธุ์,สหัสขันธ์,1,61,15,15,0.0,0
2022,กาฬสินธุ์,สามชัย,2,720,240,0,260.0,0
2022,กาฬสินธุ์,หนองกุงศรี,4,11732,3256,1176,0.0,0
2022,กาฬสินธุ์,ห้วยผึ้ง,2,195,65,10,311.0,0
2022,กาฬสินธุ์,เมืองกาฬสินธุ์,6,1329,510,2,5435.0,0
2022,กำแพงเพชร,ขาณุวรลักษบุรี,8,854,614,53,8143.0,0
2022,กำแพงเพชร,คลองขลุง,9,4160,1645,321,9694.0,0
2022,กำแพงเพชร,คลองลาน,15,4626,1903,0,4401.0,0
2022,กำแพงเพชร,บึงสามัคคี,2,83,49,0,637.0,0
2022,กำแพงเพชร,ปางศิลาทอง,5,1271,871,683,11500.0,0
2022,กำแพงเพชร,พรานกระต่าย,5,3553,3503,0,45805.0,0
2022,กำแพงเพชร,ลานกระบือ,2,600,297,5,1256.0,0
2022,กำแพงเพชร,เมืองกำแพงเพชร,17,5310,1863,113,21605.0,0
2022,กำแพงเพชร,โกสัมพีนคร,8,538,217,0,1910.0,0
2022,กำแพงเพชร,ไทรงาม,2,225,85,0,300.0,0
2022,ขอนแก่น,ชนบท,3,0,0,0,3177.0,2
2022,ขอนแก่น,ชุมแพ,8,2711,0,0,5547.0,0
2022,ขอนแก่น,ซำสูง,1,160,40,0,400.0,0
2022,ขอนแก่น,น้ำพอง,3,15108,5276,0,47381.0,1
2022,ขอนแก่น,บ้านฝาง,1,0,911,0,4516.0,0
2022,ขอนแก่น,บ้านแฮด,1,2381,2381,9,14182.0,0
2022,ขอนแก่น,บ้านไผ่,3,2678,616,0,138706.0,0
2022,ขอนแก่น,พระยืน,1,7512,450,0,20578.0,0
2022,ขอนแก่น,พล,2,799,799,20,4554.0,0
2022,ขอนแก่น,ภูผาม่าน,1,746,0,0,1244.0,0
2022,ขอนแก่น,ภูเวียง,1,0,2203,0,14649.0,0
2022,ขอนแก่น,มัญจาคีรี,5,2451,1865,0,8525.0,1
2022,ขอนแก่น,สีชมพู,1,0,0,0,1069.0,0
2022,ขอนแก่น,หนองนาคำ,1,0,865,0,2630.0,0
2022,ขอนแก่น,หนองสองห้อง,1,0,0,0,7782.0,1
2022,ขอนแก่น,หนองเรือ,1,0,715,0,31315.0,0
2022,ขอนแก่น,อุบลรัตน์,1,1088,803,0,10844.0,0
2022,ขอนแก่น,เปือยน้อย,1,306,96,0,16.0,0
2022,ขอนแก่น,เมืองขอนแก่น,9,166,437,6,2215.0,1
2022,ขอนแก่น,แวงน้อย,3,2005,679,62,8514.0,1
2022,ขอนแก่น,แวงใหญ่,3,0,0,0,68336.0,0
2022,ขอนแก่น,โคกโพธิ์ไชย,3,0,0,0,23591.0,1
2022,ขอนแก่น,โนนศิลา,1,0,0,0,0.0,0
2022,จันทบุรี,ขลุง,4,657,219,80,1664.0,0
2022,จันทบุรี,ท่าใหม่,11,649,233,14,41.0,0
2022,จันทบุรี,นายายอาม,6,122,83,21,95.0,0
2022,จันทบุรี,มะขาม,12,463,188,30,2.0,0
2022,จันทบุรี,สอยดาว,2,1,1,0,0.0,1
2022,จันทบุรี,เขาคิชฌกูฏ,5,1099,326,40,0.0,0
2022,จันทบุรี,เมืองจันทบุรี,8,100,43,2,12.0,0
2022,จันทบุรี,แก่งหางแมว,3,22,34,17,5.0,0
2022,จันทบุรี,แหลมสิงห์,1,0,0,0,0.0,0
2022,จันทบุรี,โป่งน้ำร้อน,2,4,1,0,0.0,0
2022,ฉะเชิงเทรา,คลองเขื่อน,4,559,164,0,40.0,0
2022,ฉะเชิงเทรา,ท่าตะเกียบ,1,23,10,0,58.0,0
2022,ฉะเชิงเทรา,บางคล้า,2,1072,269,0,104.0,0
2022,ฉะเชิงเทรา,บางน้ำเปรี้ยว,14,6751,2203,0,44.0,0
2022,ฉะเชิงเทรา,บ้านโพธิ์,6,1305,450,0,0.0,0
2022,ฉะเชิงเทรา,พนมสารคาม,16,3264,1186,3,2633.0,0
2022,ฉะเชิงเทรา,ราชสาส์น,4,737,276,0,1505.0,0
2022,ฉะเชิงเทรา,สนามชัยเขต,1,80,30,0,0.0,0
2022,ฉะเชิงเทรา,เมืองฉะเชิงเทรา,10,8760,9822,300,107.0,0
2022,ชลบุรี,บางละมุง,12,0,150,150,0.0,0
2022,ชลบุรี,บ้านบึง,4,0,92,50,20.0,0
2022,ชลบุรี,พนัสนิคม,2,40,102,0,0.0,0
2022,ชลบุรี,พานทอง,1,0,0,0,0.0,0
2022,ชลบุรี,ศรีราชา,9,0,65,70,0.0,2
2022,ชลบุรี,สัตหีบ,5,0,50,0,0.0,0
2022,ชลบุรี,เมืองชลบุรี,3,700,220,0,0.0,0
2022,ชัยนาท,มโนรมย์,9,627,309,302,506.0,0
2022,ชัยนาท,วัดสิงห์,7,346,121,115,630.0,1
2022,ชัยนาท,สรรคบุรี,4,210,203,2,1606.0,0
2022,ชัยนาท,สรรพยา,13,16959,6389,6249,1421.0,1
2022,ชัยนาท,หนองมะโมง,3,530,264,56,1083.0,0
2022,ชัยนาท,หันคา,18,3046,1633,314,26224.0,0
2022,ชัยนาท,เนินขาม,3,1089,1089,368,6731.0,0
2022,ชัยนาท,เมืองชัยนาท,9,1199,407,407,0.0,0
2022,ชัยภูมิ,คอนสวรรค์,13,22162,9257,0,48729.0,0
2022,ชัยภูมิ,คอนสาร,5,4392,3312,0,12157.0,0
2022,ชัยภูมิ,จัตุรัส,6,0,712,0,21930.0,1
2022,ชัยภูมิ,ซับใหญ่,1,3878,969,0,33378.0,0
2022,ชัยภูมิ,บำเหน็จณรงค์,3,4009,1204,7,43345.0,0
2022,ชัยภูมิ,บ้านเขว้า,6,0,10141,1765,131264.0,0
2022,ชัยภูมิ,บ้านแท่น,4,1055,550,0,5842.0,0
2022,ชัยภูมิ,ภักดีชุมพล,2,3443,1467,0,12912.0,0
2022,ชัยภูมิ,ภูเขียว,9,6612,2035,41,114685.0,0
2022,ชัยภูมิ,หนองบัวระเหว,3,8960,5231,322,125387.0,0
2022,ชัยภูมิ,หนองบัวแดง,6,7589,7589,110,14127.0,0
2022,ชัยภูมิ,เกษตรสมบูรณ์,7,9041,9303,10,11114.4,0
2022,ชัยภูมิ,เทพสถิต,1,10908,10908,0,60215.0,0
2022,ชัยภูมิ,เนินสง่า,3,0,8,0,6340.0,0
2022,ชัยภูมิ,เมืองชัยภูมิ,8,141079,59066,35,51020.0,0
2022,ชัยภูมิ,แก้งคร้อ,8,570,1136,9,6124.0,0
2022,ชุมพร,ท่าแซะ,9,25825,9721,22,1900.0,0
2022,ชุมพร,ปะทิว,7,10581,3461,56,0.0,0
2022,ชุมพร,พะโต๊ะ,2,837,405,0,500.0,0
2022,ชุมพร,ละแม,1,7,2,0,0.0,0
2022,ชุมพร,สวี,3,7130,2227,31,31.0,0
2022,ชุมพร,หลังสวน,12,1628,726,16,0.0,0
2022,ชุมพร,เมืองชุมพร,5,5113,2308,5,325.0,0
2022,ตรัง,กันตัง,1,33,7,0,0.0,0
2022,ตรัง,นาโยง,7,747,191,6,0.0,0
2022,ตรัง,ปะเหลียน,13,7743,3946,102,160.0,0
2022,ตรัง,ย่านตาขาว,20,2151,852,53,47.0,0
2022,ตรัง,วังวิเศษ,5,1156,283,114,2140.0,0
2022,ตรัง,สิเกา,2,35,15,10,0.0,0
2022,ตรัง,ห้วยยอด,10,1198,374,0,62.0,0
2022,ตรัง,เมืองตรัง,10,1887,748,718,1066.0,0
2022,ตราด,คลองใหญ่,1,0,0,0,0.0,0
2022,ตราด,บ่อไร่,1,0,0,0,0.0,0
2022,ตราด,เกาะกูด,1,170,55,0,0.0,0
2022,ตราด,เกาะช้าง,2,0,0,2,0.0,0
2022,ตราด,เขาสมิง,2,0,0,20,0.0,0
2022,ตราด,เมืองตราด,3,5288,1651,0,120.0,0
2022,ตราด,แหลมงอบ,3,78,36,0,0.0,0
2022,ตาก,ท่าสองยาง,4,394,157,24,113.0,0
2022,ตาก,บ้านตาก,3,1204,396,379,66.0,0
2022,ตาก,พบพระ,6,8801,2672,24,1113.0,0
2022,ตาก,วังเจ้า,8,1952,602,15,460.0,0
2022,ตาก,สามเงา,16,2919,1038,397,3862.0,0
2022,ตาก,อุ้มผาง,5,23285,9350,0,545.0,0
2022,ตาก,เมืองตาก,12,5298,3706,520,11056.0,0
2022,ตาก,แม่ระมาด,4,4688,1829,4,0.0,0
2022,ตาก,แม่สอด,12,24750,10384,68,2167.0,1
2022,นครนายก,บ้านนา,9,1800,790,0,0.0,0
2022,นครนายก,องครักษ์,11,0,0,0,0.0,0
2022,นครนายก,เมืองนครนายก,6,0,48,13,0.0,0
2022,นครปฐม,กำแพงแสน,22,20024,1934,507,4304.0,0
2022,นครปฐม,ดอนตูม,8,2318,650,63,438.0,0
2022,นครปฐม,นครชัยศรี,31,6273,3037,1735,332.0,0
2022,นครปฐม,บางเลน,31,10734,3346,1920,1208.0,0
2022,นครปฐม,พุทธมณฑล,6,3431,1695,144,0.0,0
2022,นครปฐม,สามพราน,22,6280,3127,1693,424.0,0
2022,นครปฐม,เมืองนครปฐม,36,9735,5283,398,1748.0,0
2022,นครพนม,ธาตุพนม,1,30,10,10,0.0,0
2022,นครพนม,ศรีสงคราม,1,8,1,1,0.0,0
2022,นครพนม,เมืองนครพนม,1,0,0,0,0.0,0
2022,นครราชสีมา,ขามทะเลสอ,5,6287,1889,0,3558.0,0
2022,นครราชสีมา,ขามสะแกแสง,3,5258,2629,69,177631.0,0
2022,นครราชสีมา,คง,3,420,310,310,17760.0,0
2022,นครราชสีมา,ครบุรี,3,2600,1664,0,20077.0,0
2022,นครราชสีมา,จักราช,4,8337,2779,131,14852.0,0
2022,นครราชสีมา,ชุมพวง,3,20592,15779,1715,32419.0,0
2022,นครราชสีมา,ด่านขุนทด,5,6969,2901,10,4366.0,0
2022,นครราชสีมา,บัวลาย,1,0,0,0,0.0,0
2022,นครราชสีมา,บัวใหญ่,6,0,61,0,535.0,0
2022,นครราชสีมา,บ้านเหลื่อม,2,0,1075,0,6296.0,0
2022,นครราชสีมา,ประทาย,5,0,14,14,0.0,0
2022,นครราชสีมา,ปักธงชัย,7,3644,3136,141,18928.0,0
2022,นครราชสีมา,ปากช่อง,9,1310,813,0,0.0,0
2022,นครราชสีมา,พระทองคำ,2,7360,4752,0,50747.0,0
2022,นครราชสีมา,พิมาย,11,0,4518,0,32744.0,0
2022,นครราชสีมา,ลำทะเมนชัย,3,7,7,0,31.0,0
2022,นครราชสีมา,วังน้ำเขียว,5,3600,950,0,6152.0,0
2022,นครราชสีมา,สีคิ้ว,4,20,10,0,0.0,0
2022,นครราชสีมา,สีดา,2,0,168,10,2145.0,0
2022,นครราชสีมา,สูงเนิน,8,12866,6292,0,38157.0,0
2022,นครราชสีมา,หนองบุญมาก,7,3596,200,0,54730.0,0
2022,นครราชสีมา,ห้วยแถลง,5,1287,1012,0,16106.0,0
2022,นครราชสีมา,เฉลิมพระเกียรติ,26,3170,1200,37,5019.0,0
2022,นครราชสีมา,เทพารักษ์,3,3018,280,20,16886.0,0
2022,นครราชสีมา,เมืองนครราชสีมา,32,6815,2532,254,5751.0,0
2022,นครราชสีมา,เมืองยาง,2,1107,0,210,21982.0,0
2022,นครราชสีมา,เสิงสาง,4,1031,346,0,3517.0,0
2022,นครราชสีมา,แก้งสนามนาง,3,2108,983,11,11274.0,0
2022,นครราชสีมา,โชคชัย,3,844,540,68,11152.0,0
2022,นครราชสีมา,โนนสูง,9,2710,1980,1878,20945.0,0
2022,นครราชสีมา,โนนแดง,2,1718,0,0,19010.0,0
2022,นครราชสีมา,โนนไทย,2,950,300,18,0.0,1
2022,นครศรีธรรมราช,ขนอม,3,2818,811,0,0.0,0
2022,นครศรีธรรมราช,จุฬาภรณ์,8,10374,6650,240,20685.0,1
2022,นครศรีธรรมราช,ฉวาง,1,50,30,30,0.0,0
2022,นครศรีธรรมราช,ชะอวด,11,4317,1426,250,1841.0,0
2022,นครศรีธรรมราช,ทุ่งสง,2,817,253,35,0.0,0
2022,นครศรีธรรมราช,ทุ่งใหญ่,1,70,20,0,0.0,0
2022,นครศรีธรรมราช,ท่าศาลา,10,79340,21422,7,60.0,0
2022,นครศรีธรรมราช,นบพิตำ,13,82181,7559,1,1968.0,0
2022,นครศรีธรรมราช,นาบอน,2,3534,1250,0,3350.0,0
2022,นครศรีธรรมราช,บางขัน,2,64,13,0,0.0,0
2022,นครศรีธรรมราช,ปากพนัง,4,26850,8640,200,0.0,0
2022,นครศรีธรรมราช,พรหมคีรี,2,1400,450,0,0.0,0
2022,นครศรีธรรมราช,พระพรหม,4,43134,14378,0,0.0,0
2022,นครศรีธรรมราช,พิปูน,2,1368,444,0,0.0,0
2022,นครศรีธรรมราช,ร่อนพิบูลย์,4,2527,1039,0,400.0,0
2022,นครศรีธรรมราช,ลานสกา,1,0,0,0,0.0,0
2022,นครศรีธรรมราช,สิชล,7,61585,21489,45,639.0,0
2022,นครศรีธรรมราช,หัวไทร,1,21335,7010,0,20.0,0
2022,นครศรีธรรมราช,เฉลิมพระเกียรติ,3,17816,8373,0,19069.0,0
2022,นครศรีธรรมราช,เชียรใหญ่,4,2250,750,0,2849.0,0
2022,นครศรีธรรมราช,เมืองนครศรีธรรมราช,4,14709,7180,40,2007.0,0
2022,นครสวรรค์,ชุมตาบง,1,535,154,0,899.0,0
2022,นครสวรรค์,ชุมแสง,30,29015,13799,12344,22536.0,0
2022,นครสวรรค์,ตากฟ้า,9,5627,1875,0,20114.0,0
2022,นครสวรรค์,ตาคลี,13,7414,6887,1708,13472.0,0
2022,นครสวรรค์,ท่าตะโก,35,26565,8979,2189,166433.0,0
2022,นครสวรรค์,บรรพตพิสัย,18,4075,1382,666,6734.0,0
2022,นครสวรรค์,พยุหะคีรี,22,5127,1971,1126,6384.0,0
2022,นครสวรรค์,ลาดยาว,4,1905,1119,345,14170.0,0
2022,นครสวรรค์,หนองบัว,12,6033,14033,160,109288.0,0
