GEOCODE,TAMBON_E,AMPHOE_E,PROV_E,REGION_E,N_YEARS_FLOODED,P_HIST,FC_PROP,P_EVENT,AFF_HH_MEAN,SEV_IDX,HAZARD_SCORE,HAZARD_GRADE,LAT,LONG
320405,Nong Sanit,Chom Phra District,Surin,Northeast,0.0,0.10756000513412911,0.0,0.11268012246473774,0.0,0.0,5.634006123236887,2,15.16,103.655
320406,Ban Phue,Chom Phra District,Surin,Northeast,1.0,0.25041714799127196,0.0,0.13843134667453472,54.0,0.1381535296709038,7.877806291735911,2,15.123,103.682
320407,Lum Rawi,Chom Phra District,Surin,Northeast,2.0,0.39327429084841486,0.005555555555555556,0.17205274262707063,54.0,0.1381535296709038,9.791121815528001,2,15.162,103.602
320408,Chum Saeng,Chom Phra District,Surin,Northeast,0.0,0.10756000513412911,0.0,0.11268012246473774,0.0,0.0,5.634006123236887,2,15.178,103.53
320409,Pen Suk,Chom Phra District,Surin,Northeast,1.0,0.25041714799127196,0.0,0.13843134667453472,54.0,0.1381535296709038,7.877806291735911,2,15.136,103.565
320501,Kang Aen,Prasat District,Surin,Northeast,0.0,0.10756000513412911,0.0,0.11268012246473774,0.0,0.0,5.634006123236887,2,14.656,103.406
320502,Thamo,Prasat District,Surin,Northeast,1.0,0.25041714799127196,0.0,0.13843134667453472,54.0,0.1381535296709038,7.877806291735911,2,14.722,103.486
320503,Phrai,Prasat District,Surin,Northeast,0.0,0.10756000513412911,0.0,0.11268012246473774,0.0,0.0,5.634006123236887,2,14.688,103.377
320504,Prue,Prasat District,Surin,Northeast,1.0,0.25041714799127196,0.0,0.13843134667453472,54.0,0.1381535296709038,7.877806291735911,2,14.645,103.288
320505,Thung Mon,Prasat District,Surin,Northeast,4.0,0.6789885765627005,0.05555555555555555,0.28844101627527974,1.0,0.018800314103231682,14.693189899075517,2,14.72,103.282
320506,Ta Bao,Prasat District,Surin,Northeast,3.0,0.5361314337055577,0.022222222222222223,0.21925769849538418,54.0,0.1381535296709038,12.477446172502017,2,14.615,103.493
320507,Nong Yai,Prasat District,Surin,Northeast,2.0,0.39327429084841486,0.022222222222222223,0.18164088526914565,54.0,0.1381535296709038,10.33676073508129,2,14.552,103.462
320508,Khok Yang,Prasat District,Surin,Northeast,3.0,0.5361314337055577,0.005555555555555556,0.2081890509508296,54.0,0.1381535296709038,11.847555158926117,2,14.673,103.529
320509,Khok Sa-At,Prasat District,Surin,Northeast,0.0,0.10756000513412911,0.0,0.11268012246473774,0.0,0.0,5.634006123236887,2,14.541,103.373
320510,Ban Sai,Prasat District,Surin,Northeast,0.0,0.10756000513412911,0.0,0.11268012246473774,0.0,0.0,5.634006123236887,2,14.622,103.602
320511,Chok Na Sam,Prasat District,Surin,Northeast,4.0,0.6789885765627005,0.06111111111111111,0.2929689129621968,54.0,0.1381535296709038,16.672180118588603,3,14.544,103.28
320512,Chue Phloeng,Prasat District,Surin,Northeast,1.0,0.25041714799127196,0.0,0.13843134667453472,54.0,0.1381535296709038,7.877806291735911,2,14.713,103.418
320513,Prasat Thanong,Prasat District,Surin,Northeast,0.0,0.10756000513412911,0.0,0.11268012246473774,0.0,0.0,5.634006123236887,2,14.652,103.356
320514,Tani,Prasat District,Surin,Northeast,4.0,0.6789885765627005,0.05555555555555555,0.28844101627527974,54.0,0.1381535296709038,16.41450803877861,3,14.617,103.258
320515,Ban Phluang,Prasat District,Surin,Northeast,1.0,0.25041714799127196,0.0,0.13843134667453472,54.0,0.1381535296709038,7.877806291735911,2,14.602,103.408
320516,Kanta Wacharamuan,Prasat District,Surin,Northeast,0.0,0.10756000513412911,0.005555555555555556,0.11489445760970249,0.0,0.0,5.744722880485124,2,14.592,103.557
320517,Samut,Prasat District,Surin,Northeast,1.0,0.25041714799127196,0.0,0.13843134667453472,54.0,0.1381535296709038,7.877806291735911,2,14.686,103.339
320518,Prathat Bu,Prasat District,Surin,Northeast,1.0,0.25041714799127196,0.0,0.13843134667453472,54.0,0.1381535296709038,7.877806291735911,2,14.727,103.341
320601,Kap Choeng,Kap Choeng District,Surin,Northeast,2.0,0.39327429084841486,0.03333333333333333,0.18826085063813536,54.0,0.1381535296709038,10.713487582632029,2,14.488,103.585
320604,Khu Tan,Kap Choeng District,Surin,Northeast,2.0,0.39327429084841486,0.03888888888888889,0.1916396778830815,54.0,0.1381535296709038,10.905768790381211,2,14.533,103.667
320605,Dan,Kap Choeng District,Surin,Northeast,2.0,0.39327429084841486,0.06111111111111111,0.20561664056922682,54.0,0.1381535296709038,11.701165261146954,2,14.465,103.709
320606,Naeng Mut,Kap Choeng District,Surin,Northeast,2.0,0.39327429084841486,0.03333333333333333,0.18826085063813536,54.0,0.1381535296709038,10.713487582632029,2,14.397,103.459
320607,Khok Takhian,Kap Choeng District,Surin,Northeast,2.0,0.39327429084841486,0.05,0.19853564622529887,54.0,0.1381535296709038,11.298202325840888,2,14.48,103.505
320610,Takhian,Kap Choeng District,Surin,Northeast,3.0,0.5361314337055577,0.03333333333333333,0.22686855968970576,54.0,0.1381535296709038,12.910562599109637,2,14.464,103.632
320701,Rattana Buri,Rattanaburi District,Surin,Northeast,2.0,0.39327429084841486,0.016666666666666666,0.17839944219872172,54.0,0.1381535296709038,10.152297741489775,2,15.311,103.843
320702,That,Rattanaburi District,Surin,Northeast,2.0,0.39327429084841486,0.011111111111111112,0.1752034597484392,54.0,0.1381535296709038,9.97042180616201,2,15.317,103.94
320703,Kae,Rattanaburi District,Surin,Northeast,2.0,0.39327429084841486,0.1,0.23186045350361492,54.0,0.1381535296709038,13.19463967731179,2,15.355,103.808
320704,Don Raet,Rattanaburi District,Surin,Northeast,2.0,0.39327429084841486,0.17222222222222222,0.2865168784827119,54.0,0.1381535296709038,16.3050098277694,3,15.369,104.014
320705,Nong Bua Thong,Rattanaburi District,Surin,Northeast,2.0,0.39327429084841486,0.1,0.23186045350361492,54.0,0.1381535296709038,13.19463967731179,2,15.392,103.933
320706,Nong Bua Ban,Rattanaburi District,Surin,Northeast,0.0,0.10756000513412911,0.0,0.11268012246473774,0.0,0.0,5.634006123236887,2,15.239,103.826
320709,Phai,Rattanaburi District,Surin,Northeast,1.0,0.25041714799127196,0.011111111111111112,0.14375315274753442,54.0,0.1381535296709038,8.180657910046344,2,15.324,103.895
320711,Boet,Rattanaburi District,Surin,Northeast,1.0,0.25041714799127196,0.011111111111111112,0.14375315274753442,54.0,0.1381535296709038,8.180657910046344,2,15.268,103.921
320713,Nam Khiao,Rattanaburi District,Surin,Northeast,2.0,0.39327429084841486,0.1,0.23186045350361492,54.0,0.1381535296709038,13.19463967731179,2,15.316,103.786
320714,Kut Kha Khim,Rattanaburi District,Surin,Northeast,3.0,0.5361314337055577,0.1,0.27636524574590654,1.0,0.018800314103231682,14.078049958657319,2,15.407,103.846
320715,Yang Sawang,Rattanaburi District,Surin,Northeast,2.0,0.39327429084841486,0.16111111111111112,0.2776235244249138,54.0,0.1381535296709038,15.798909712194598,3,15.306,103.987
320716,Thap Yai,Rattanaburi District,Surin,Northeast,2.0,0.39327429084841486,0.1,0.23186045350361492,54.0,0.1381535296709038,13.19463967731179,2,15.41,103.89
320801,Sanom,Sanom District,Surin,Northeast,0.0,0.10756000513412911,0.0,0.11268012246473774,0.0,0.0,5.634006123236887,2,15.203,103.761
320802,Phon Ko,Sanom District,Surin,Northeast,0.0,0.10756000513412911,0.0,0.11268012246473774,0.0,0.0,5.634006123236887,2,15.251,103.766
320803,Nong Rakhang,Sanom District,Surin,Northeast,0.0,0.10756000513412911,0.0,0.11268012246473774,0.0,0.0,5.634006123236887,2,15.152,103.755
320804,Na Nuan,Sanom District,Surin,Northeast,0.0,0.10756000513412911,0.011111111111111112,0.11714656281269842,0.0,0.0,5.857328140634921,2,15.139,103.793
320805,Khaen,Sanom District,Surin,Northeast,1.0,0.25041714799127196,0.011111111111111112,0.14375315274753442,54.0,0.1381535296709038,8.180657910046344,2,15.17,103.828
320806,Hua Ngua,Sanom District,Surin,Northeast,0.0,0.10756000513412911,0.0,0.11268012246473774,0.0,0.0,5.634006123236887,2,15.124,103.838
320807,Nong I Yo,Sanom District,Surin,Northeast,0.0,0.10756000513412911,0.0,0.11268012246473774,0.0,0.0,5.634006123236887,2,15.157,103.714
320901,Ra-Ngaeng,Sikhoraphum District,Surin,Northeast,2.0,0.39327429084841486,0.03333333333333333,0.18826085063813536,4.0,0.037600628206463364,9.76697884444062,2,14.898,103.824
320902,Truem,Sikhoraphum District,Surin,Northeast,1.0,0.25041714799127196,0.022222222222222223,0.1492441086893798,54.0,0.1381535296709038,8.49313545437028,2,15.035,103.845
320903,Charaphat,Sikhoraphum District,Surin,Northeast,2.0,0.39327429084841486,0.03333333333333333,0.18826085063813536,54.0,0.1381535296709038,10.713487582632029,2,14.867,103.735
320904,Yang,Sikhoraphum District,Surin,Northeast,3.0,0.5361314337055577,0.05,0.23863102757671398,3.0,0.03256309922505099,12.32007967029352,2,14.955,103.856
320905,Tlae,Sikhoraphum District,Surin,Northeast,0.0,0.10756000513412911,0.022222222222222223,0.1217657497275174,0.0,0.0,6.08828748637587,2,15.029,103.71
320906,Nong Bua,Sikhoraphum District,Surin,Northeast,0.0,0.10756000513412911,0.027777777777777776,0.12413365306433118,0.0,0.0,6.206682653216559,2,15.083,103.76
320907,Khalamae,Sikhoraphum District,Surin,Northeast,0.0,0.10756000513412911,0.0,0.11268012246473774,0.0,0.0,5.634006123236887,2,15.081,103.825
320908,Nong Lek,Sikhoraphum District,Surin,Northeast,3.0,0.5361314337055577,0.022222222222222223,0.21925769849538418,54.0,0.1381535296709038,12.477446172502017,2,14.812,103.722
320909,Nong Khwao,Sikhoraphum District,Surin,Northeast,1.0,0.25041714799127196,0.0,0.13843134667453472,54.0,0.1381535296709038,7.877806291735911,2,14.979,103.794
320910,Chang Pi,Sikhoraphum District,Surin,Northeast,1.0,0.25041714799127196,0.027777777777777776,0.15205385074152292,54.0,0.1381535296709038,8.653031346075853,2,14.946,103.705
320911,Kut Wai,Sikhoraphum District,Surin,Northeast,3.0,0.5361314337055577,0.05,0.23863102757671398,2.0,0.02658765918166442,12.248783400404703,2,14.92,103.868
320912,Khwao Yai,Sikhoraphum District,Surin,Northeast,1.0,0.25041714799127196,0.022222222222222223,0.1492441086893798,54.0,0.1381535296709038,8.49313545437028,2,15.018,103.77
320913,Na Rung,Sikhoraphum District,Surin,Northeast,1.0,0.25041714799127196,0.03333333333333333,0.1549068586963185,54.0,0.1381535296709038,8.815389399772343,2,14.984,103.829
320914,Trom Phrai,Sikhoraphum District,Surin,Northeast,3.0,0.5361314337055577,0.07777777777777778,0.2591479689466372,54.0,0.1381535296709038,14.747508778183047,2,14.845,103.785
320915,Phak Mai,Sikhoraphum District,Surin,Northeast,3.0,0.5361314337055577,0.05,0.23863102757671398,54.0,0.1381535296709038,13.57993731627159,2,14.848,103.83
321001,Sangkha,Sangkha District,Surin,Northeast,0.0,0.10756000513412911,0.011111111111111112,0.11714656281269842,0.0,0.0,5.857328140634921,2,14.663,103.839
321002,Khon Taek,Sangkha District,Surin,Northeast,1.0,0.25041714799127196,0.044444444444444446,0.16074387334253454,54.0,0.1381535296709038,9.14756034088892,2,14.717,103.932
321006,Dom,Sangkha District,Surin,Northeast,2.0,0.39327429084841486,0.08888888888888889,0.2241306751732883,54.0,0.1381535296709038,12.754755952800044,2,14.575,103.856
321007,Phra Kaeo,Sangkha District,Surin,Northeast,0.0,0.10756000513412911,0.0,0.11268012246473774,0.0,0.0,5.634006123236887,2,14.653,103.954
321008,Ban Chan,Sangkha District,Surin,Northeast,2.0,0.39327429084841486,0.05555555555555555,0.20205297960595825,54.0,0.1381535296709038,11.498365595952226,2,14.561,103.749
321009,Krathiam,Sangkha District,Surin,Northeast,0.0,0.10756000513412911,0.027777777777777776,0.12413365306433118,0.0,0.0,6.206682653216559,2,14.604,103.673
321010,Sakat,Sangkha District,Surin,Northeast,3.0,0.5361314337055577,0.1111111111111111,0.2852342079187354,54.0,0.1381535296709038,16.232016026279656,3,14.612,103.753
321011,Tatum,Sangkha District,Surin,Northeast,1.0,0.25041714799127196,0.07222222222222222,0.17611324734868694,54.0,0.1381535296709038,10.02219570458565,2,14.449,103.779
321012,Thapthan,Sangkha District,Surin,Northeast,3.0,0.5361314337055577,0.16111111111111112,0.32717101204239907,54.0,0.1381535296709038,18.618542108102915,3,14.676,103.786
321013,Ta Khong,Sangkha District,Surin,Northeast,2.0,0.39327429084841486,0.03333333333333333,0.18826085063813536,54.0,0.1381535296709038,10.713487582632029,2,14.66,104.034
321015,Ban Chop,Sangkha District,Surin,Northeast,2.0,0.39327429084841486,0.1,0.23186045350361492,54.0,0.1381535296709038,13.19463967731179,2,14.618,103.849
321017,Thep Raksa,Sangkha District,Surin,Northeast,2.0,0.39327429084841486,0.1111111111111111,0.23977443024075848,54.0,0.1381535296709038,13.645005705167456,2,14.481,103.868
321101,Lamduan,Lamduan District,Surin,Northeast,2.0,0.39327429084841486,0.011111111111111112,0.1752034597484392,54.0,0.1381535296709038,9.97042180616201,2,14.702,103.642
321102,Chok Nuea,Lamduan District,Surin,Northeast,2.0,0.39327429084841486,0.016666666666666666,0.17839944219872172,54.0,0.1381535296709038,10.152297741489775,2,14.738,103.721
321103,U Lok,Lamduan District,Surin,Northeast,2.0,0.39327429084841486,0.016666666666666666,0.17839944219872172,54.0,0.1381535296709038,10.152297741489775,2,14.684,103.691
321104,Tramdom,Lamduan District,Surin,Northeast,2.0,0.39327429084841486,0.011111111111111112,0.1752034597484392,54.0,0.1381535296709038,9.97042180616201,2,14.763,103.68
321105,Trapiang Tia,Lamduan District,Surin,Northeast,2.0,0.39327429084841486,0.016666666666666666,0.17839944219872172,54.0,0.1381535296709038,10.152297741489775,2,14.751,103.77
321201,Samrong Thap,Samrong Thap District,Surin,Northeast,3.0,0.5361314337055577,0.03333333333333333,0.22686855968970576,54.0,0.1381535296709038,12.910562599109637,2,14.989,103.926
321202,Nong Phai Lom,Samrong Thap District,Surin,Northeast,2.0,0.39327429084841486,0.03333333333333333,0.18826085063813536,54.0,0.1381535296709038,10.713487582632029,2,15.02,103.905
321203,Kra-Om,Samrong Thap District,Surin,Northeast,2.0,0.39327429084841486,0.016666666666666666,0.17839944219872172,54.0,0.1381535296709038,10.152297741489775,2,15.13,103.968
321204,Nong Ha,Samrong Thap District,Surin,Northeast,2.0,0.39327429084841486,0.016666666666666666,0.17839944219872172,54.0,0.1381535296709038,10.152297741489775,2,15.097,103.911
321205,Si Suk,Samrong Thap District,Surin,Northeast,1.0,0.25041714799127196,0.016666666666666666,0.1464773178653399,54.0,0.1381535296709038,8.335683817258177,2,15.07,103.949
321206,Ko Kaeo,Samrong Thap District,Surin,Northeast,3.0,0.5361314337055577,0.03333333333333333,0.22686855968970576,54.0,0.1381535296709038,12.910562599109637,2,14.958,103.952
321207,Muen Si,Samrong Thap District,Surin,Northeast,3.0,0.5361314337055577,0.10555555555555556,0.28077838004443945,54.0,0.1381535296709038,15.97844521514286,3,15.003,103.968
321208,Samet,Samrong Thap District,Surin,Northeast,2.0,0.39327429084841486,0.016666666666666666,0.17839944219872172,54.0,0.1381535296709038,10.152297741489775,2,15.092,103.875
321209,Sano,Samrong Thap District,Surin,Northeast,2.0,0.39327429084841486,0.016666666666666666,0.17839944219872172,54.0,0.1381535296709038,10.152297741489775,2,15.066,103.999
321210,Pradu,Samrong Thap District,Surin,Northeast,3.0,0.5361314337055577,0.016666666666666666,0.2155217591532156,54.0,0.1381535296709038,12.264842545055737,2,15.039,103.952
321301,Bua Chet,Buachet District,Surin,Northeast,2.0,0.39327429084841486,0.05,0.19853564622529887,54.0,0.1381535296709038,11.298202325840888,2,14.527,103.942
321302,Sadao,Buachet District,Surin,Northeast,2.0,0.39327429084841486,0.05555555555555555,0.20205297960595825,54.0,0.1381535296709038,11.498365595952226,2,14.532,104.014
321303,Charat,Buachet District,Surin,Northeast,2.0,0.39327429084841486,0.03888888888888889,0.1916396778830815,54.0,0.1381535296709038,10.905768790381211,2,14.413,103.976
321304,Ta Wang,Buachet District,Surin,Northeast,2.0,0.39327429084841486,0.05,0.19853564622529887,54.0,0.1381535296709038,11.298202325840888,2,14.609,104.016
321305,A Phon,Buachet District,Surin,Northeast,2.0,0.39327429084841486,0.05,0.19853564622529887,54.0,0.1381535296709038,11.298202325840888,2,14.479,103.921
321306,Samphao Lun,Buachet District,Surin,Northeast,2.0,0.39327429084841486,0.06111111111111111,0.20561664056922682,54.0,0.1381535296709038,11.701165261146954,2,14.57,103.953
321401,Bak Dai,Phanom Dong Rak District,Surin,Northeast,4.0,0.6789885765627005,0.07777777777777778,0.3067985244801893,9.0,0.05640094230969505,16.2051125180048,3,14.416,103.35
321402,Khok Klang,Phanom Dong Rak District,Surin,Northeast,3.0,0.5361314337055577,0.06666666666666667,0.25080550838918236,54.0,0.1381535296709038,14.272758731702668,2,14.49,103.249
321403,Chik Daek,Phanom Dong Rak District,Surin,Northeast,4.0,0.6789885765627005,0.07222222222222222,0.3021482293680714,3.0,0.03256309922505099,15.599355607082867,3,14.497,103.354
321404,Ta Miang,Phanom Dong Rak District,Surin,Northeast,3.0,0.5361314337055577,0.12222222222222222,0.2942720457607001,54.0,0.1381535296709038,16.746338378300926,3,14.386,103.26
321501,Narong,Si Narong District,Surin,Northeast,3.0,0.5361314337055577,0.044444444444444446,0.23466420294210127,54.0,0.1381535296709038,13.354194543298092,2,14.754,103.882
321502,Chaen Waen,Si Narong District,Surin,Northeast,2.0,0.39327429084841486,0.03333333333333333,0.18826085063813536,54.0,0.1381535296709038,10.713487582632029,2,14.797,103.922
321503,Truat,Si Narong District,Surin,Northeast,3.0,0.5361314337055577,0.03888888888888889,0.23074333535782007,54.0,0.1381535296709038,13.131067079276997,2,14.802,103.846
321504,Nong Waeng,Si Narong District,Surin,Northeast,2.0,0.39327429084841486,0.03333333333333333,0.18826085063813536,54.0,0.1381535296709038,10.713487582632029,2,14.757,103.977
321505,Si Suk,Si Narong District,Surin,Northeast,3.0,0.5361314337055577,0.044444444444444446,0.23466420294210127,54.0,0.1381535296709038,13.354194543298092,2,14.738,103.818
321601,Khewa Sinarin,Khwao Sinrin District,Surin,Northeast,0.0,0.10756000513412911,0.005555555555555556,0.11489445760970249,0.0,0.0,5.744722880485124,2,15.009,103.582
321602,Bueng,Khwao Sinrin District,Surin,Northeast,0.0,0.10756000513412911,0.011111111111111112,0.11714656281269842,0.0,0.0,5.857328140634921,2,15.06,103.61
321603,Ta Kuk,Khwao Sinrin District,Surin,Northeast,0.0,0.10756000513412911,0.0,0.11268012246473774,0.0,0.0,5.634006123236887,2,15.026,103.644
321604,Prasat Thong,Khwao Sinrin District,Surin,Northeast,0.0,0.10756000513412911,0.0,0.11268012246473774,0.0,0.0,5.634006123236887,2,14.976,103.648
321605,Ban Rae,Khwao Sinrin District,Surin,Northeast,0.0,0.10756000513412911,0.0,0.11268012246473774,0.0,0.0,5.634006123236887,2,14.966,103.576
321701,Nong Luang,Non Narai District,Surin,Northeast,1.0,0.25041714799127196,0.005555555555555556,0.14107127752954787,54.0,0.1381535296709038,8.028038622771929,2,15.228,103.927
321702,Kham Phong,Non Narai District,Surin,Northeast,1.0,0.25041714799127196,0.005555555555555556,0.14107127752954787,54.0,0.1381535296709038,8.028038622771929,2,15.186,103.942
